위도,경도,장소명칭,장소상세정보,무장애관광정보,추천코스여부,데이터품질점검결과,데이터기준일자
33.27699596,126.718313,남원포구 주차장,정자 있음,접근성 정보 있음 (계단 혹은 경사 있음. 길 상태 안 좋음),Y,정상,2020-12-22
33.27643303,126.716045,오징어 건조대,마라도 보임,특이사항없음,Y,정상,2020-12-22
33.27666798,126.715008,남원 어촌 체험 마을 표지석,특이사항없음,특이사항없음,Y,정상,2020-12-22
33.27639699,126.713837,문화의거리 표지석,특이사항없음,특이사항없음,Y,정상,2020-12-22
33.27562803,126.712599,공터,주차공간,특이사항없음,Y,정상,2020-12-22
33.27472304,126.709778,반환점,정자 보임,특이사항없음,Y,정상,2020-12-22
